taxonBat	log_mass	crypt_width	enterocyte_diameter	log_enterocyte_density	log_intestinal_diameter	sef	villus_height	villus_width
0	0.009621946712094561	6.044347277792902e-4	8.625143647366829e-4	0.1723267443727957	0.0935701495447379	0.7232608322055093	0.02807385752017418	6.025215556005723e-4
0	0.06638258518894152	0.0031177301194581686	1.6474076431500568e-4	0.043877048230121105	0.0626588741138903	0.4003253356055173	0.026530381791855254	7.474411825224676e-4
0	0.13993437381509513	0.0022323084517989283	2.8714959417418815e-4	0.1280003194837078	0.024255610232827088	1.9219560169093746	0.04527681148131666	0.0025413854614426416
0	0.045098604517356464	0.0042175586983466086	2.70498127563187e-4	0.10252109959121006	0.06359534500986869	0.14173226442751705	0.0341826037879175	0.0063384875108600984
0	0.07124157898577022	0.0021530987491396197	7.512074927542023e-5	0.023443664481861377	0.09653599138609219	0.24200141442876236	0.05222467320261436	0.009478013099507113
0	0.1978928938154563	0.0022979870418356257	3.163081031345256e-4	0.0267238114189863	0.09081872789378358	1.3089710341997176	0.039735019119719134	0.005646315416072481
0	0.10433627886791362	0.002183635347274676	3.26511046685355e-4	0.10597753978265152	0.06874057097023063	0.9507196961796134	0.03782961730081844	0.004899524608285036
0	0.03606490422773478	0.0025712045660132425	1.4104199059382253e-4	0.14264284176792788	0.12478681377915786	1.7063660797010054	0.09505249562698882	0.014388224032474523
0	0.09604091285982698	0.001348864707819135	1.799681698910963e-4	0.04123978090054409	0.05919826484216789	0.4759184730588997	0.026713737552053626	0.0026396787683352673
0	0.10119837189169208	0.0010562892288287135	4.979940171395448e-4	0.18916967236133425	0.03969807464770568	1.3601588560412752	0.061126247260091415	0.0029901679516883043
0	0.10433627886791362	0.002183635347274676	3.26511046685355e-4	0.10597753978265152	0.06874057097023063	0.9507196961796134	0.03782961730081844	0.004899524608285036
0	0.05400476508130678	0.0011747491105560135	1.5946569602778447e-4	0.0849039536205837	0.06799988537464724	0.3114268513598446	0.011621267912530148	0.0030914746297120606
0	0.18253848139651505	0.0026239685804351994	1.1673602290616157e-4	0.11333882172196184	0.07555127169458002	0.8202170979669929	0.003954655484362694	0.00559539195330507
0	0.4409529712482651	4.658785082660537e-4	3.26511046685355e-4	0.02381573884754218	0.11338665968239425	0.21742142449235666	0.004672154139433531	7.35599367952311e-4
0	0.032753761870257914	0.003377703032798735	4.875136995827856e-4	0.0830912402639633	0.07935778723643165	0.997638723640304	0.04420783087995962	0.007661229231222187
0	0.12003036755983397	0.003215900838449862	5.706346528472839e-4	0.033990359038556406	0.04390110172222381	1.5663656188959425	0.08768259803921567	5.560866013071888e-4
0	0.039201362317147326	6.49532706195234e-4	2.1135153524883628e-4	0.11522619634006652	0.0780564084623565	1.0402176877481208	0.021142976441849246	0.0019573042644067
0	0.03642258039932372	6.63925055795266e-4	1.878170508238789e-4	0.11219486598768114	0.07467782613604522	0.6921795918927315	0.03319864878493046	0.0048029930175166905
