taxonBat	log_mass	crypt_width	enterocyte_diameter	log_enterocyte_density	log_intestinal_diameter	sef	villus_height	villus_width
0	3.4676788356225927	0.034760110294117644	0.008205487383663319	16.475034258908316	-0.4679586781467802	8.256834768045364	0.26648117024587614	0.04846968954248366
1	4.238070309447957	0.029338773213189173	0.007794200744437814	17.188531280743316	-0.5097131858137082	12.706657661365558	0.5351199631519274	0.08741787037037038
1	2.85199308880006	0.030379934056956118	0.0053456178658865365	17.84400142196885	-0.3544309334125457	13.52834627508793	0.4735641135620915	0.07392321932560904
0	4.274825863354786	0.04162695300342359	0.005940871279851481	16.629683626754066	-0.2150243686849538	5.230934149781009	0.19341346872082166	0.056293028322440083
1	3.645569207479062	0.03818608776844071	0.006537911954784723	17.352805608480423	-0.6992362078432001	12.193410789988286	0.4670519893142442	0.06118677075768579
1	2.7283848506207966	0.037783333333333335	0.006530629671192523	16.90971222362145	-0.5461473483444321	8.05410886081292	0.31337333333333334	0.07337
1	3.5304697173662944	0.03336013071895425	0.007379883805374	17.1086149074986	-0.3638434334173448	12.183111899586724	0.39392745098039217	0.045774976657329595
0	5.055780692097801	0.04816424680983505	0.006811168565325199	16.799751651676694	0.21681408736892285	7.8519891411853955	0.3882487077619719	0.09142447349310094
0	3.7534121070132613	0.037294	0.00814280156939031	16.784498974659936	-0.34300145745605626	10.713544100050376	0.432436	0.076914
1	2.5920765436283633	0.03259930679342444	0.005712134158520605	17.512523749260897	-0.5892367854407093	11.097517917100785	0.3531326313241346	0.04897666122004357
1	3.5139306516493947	0.030888888888888893	0.006592120551924474	17.695469726123118	-0.44238846221276207	17.082618644432188	0.5740394176136364	0.061693214312240056
0	3.6104363630737035	0.0331413915871774	0.004709303273150364	17.53230626584276	-0.7505444597632643	7.846280146937721	0.2639908400957107	0.060480241421472986
1	2.1873005245583292	0.037513333333333336	0.008245733478767253	16.505232507514826	-0.8550586790504788	8.53906990361859	0.32182333333333335	0.06705666666666667
0	3.5694663560360747	0.045959558823529416	0.007153549382716049	16.079601173264276	-0.5684199975079419	4.471812359375659	0.19040242763772172	0.0778970588235294
0	3.2454073606320524	0.04787333333333333	0.009330725621558823	15.938859643680033	-0.41269588830735726	6.394890706479228	0.2963733333333333	0.08767
0	4.629240162402014	0.0407681917211329	0.0055347988768377435	16.711111042556368	-0.27668174964532155	4.916821419377824	0.19378043884220353	0.07533251633986929
1	2.633478595930323	0.02166579341103643	0.004864931001661259	18.159773936122534	-0.9024546894438233	14.936640303673013	0.3450455116088272	0.04142434417788336
0	3.2321089474717444	0.03653353909465021	0.005670966303446042	16.663322980319045	-0.7189050705597584	4.875952776184824	0.17678450435729845	0.07213694366635544
